"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-1"
"11/24/2024 16:04:08:734 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [money] of farm-orgs with [org-color = blue]","sum [money] of farm-orgs with [org-color = green]","sum [farm-agri-output] of farms with [color = red]","sum [farm-agri-output] of farms with [color = blue]","sum [farm-agri-output] of farms with [color = green]"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","27","6233.718870194367","-6004.034360369226","-1586.369803597634","67.79171850194118","90.3804397422812","84.32890068768992"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","38","18416.25593496734","5006.3788009603795","4403.421076325545","149.19450782170253","162.20599719264516","67.9988029272508"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","28","6911.417801861274","-5100.463522966837","-743.3180378017073","67.76989316669071","90.35708374023886","84.30517657959267"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","31","5547.748968200495","-8023.665981256905","272.7403996807607","123.10267005889804","161.30942313166568","77.8269487501312"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","39","19908.00402960884","6628.234992954694","5083.27009427825","149.17480946415003","162.18561919943141","67.98490179527053"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","29","7588.898489368847","-4197.126232805142","99.49649927116991","67.74806875075727","90.3337290161696","84.28145370728771"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","32","6778.285183171137","-6411.119966310769","1050.5580660919338","123.05362149706419","161.25460149461364","77.78176664111731"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","40","21399.555146734936","8249.887411682355","5762.9801035497","149.15511171260934","162.1652418727662","67.97100092714503"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","30","8266.160941907025","-3294.0224771083945","942.0738199755418","67.7262452538178","90.31037556967473","84.25773207043719"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","33","8008.33094699637","-4799.122120800666","1827.92393303904","123.00457638252327","161.19978455101025","77.73658669471064"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","41","22890.9092924048","9871.336063807854","6442.551106777932","149.13541456698655","162.14486521254986","67.95710032282312"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","34","9237.886294133117","-3187.672397811298","2604.8380221368657","122.95553471367481","161.1449722989368","77.69140890978255"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","42","24382.066472676677","11492.580955994683","7121.983106600469","149.11571802718774","162.1244892186828","67.94319998225373"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","31","1355.8955686625204","-11355.78474310484","-5021.858396670761","121.13134220736336","140.71887994121477","122.86426644335333"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","35","10466.951259022304","-1576.77075044655","3381.3003549889145","122.90649648891869","161.0901647364748","77.64623328520487"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","43","25873.026693607866","13113.622094905337","7801.276105654326","149.096022093119","162.1041138910653","67.92929990538569"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","16","-6753.301494395484","-19505.519949589892","-2945.1470932310035","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","32","2566.859514636268","-9948.961849397328","-3793.5634465440094","121.0963945973748","140.682289370751","122.82949501267515"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","36","11695.525876088857","33.58286817050953","4157.310953187413","122.8574617066554","161.03536186170595","77.60105981984992"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","44","27363.78996125473","14734.459487201315","8480.430106576005","149.07632676468643","162.08373922959794","67.91540009216797"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","17","-5863.714941004378","-18490.16965774465","-2361.5371941391422","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","33","3777.4740013493974","-8542.504841529095","-2565.6161930462467","121.06144867131295","140.64570078682345","122.79472534977629"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","37","12923.610179741714","1643.388504897631","4932.869838313318","122.80843036528563","160.98056367271215","77.55588851259049"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","45","28854.35628167269","16355.093139543123","9159.445112001498","149.0566320417962","162.06336523418082","67.9015005425494"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","18","-4974.128387613271","-17474.819365899406","-1777.927295047281","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","34","4987.739045635667","-7136.413699641002","-1338.0166185048383","121.02650442862696","140.60911418880931","122.75995745414083"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","38","14151.20420437382","3252.6462065733863","5707.977031936316","122.75940246321066","160.92577016757554","77.51071936229985"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","19","-4084.5418342221647","-16459.469074054163","-1194.3173959554197","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","35","6197.654664323328","-5730.688403880144","-110.76470525230798","120.9915618687661","140.5725295760858","122.72519132525304"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","39","15378.307984362142","4861.3560200171705","6482.632555614833","122.71037799883214","160.8709813443784","77.4655523678517"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","36","7407.220874235125","-4325.32893439984","1116.1395643736632","120.95662099117976","140.53594694803027","122.69042696259712"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","46","24570.705460916237","2994.7688085902682","8412.155791232955","193.3337387481946","220.75078964359176","83.81007740066605"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","20","-3194.955280831058","-15444.11878220892","-610.7074968635584","88.95865533911063","101.53502918452435","58.36098990918613"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","40","16604.921554067663","6469.517992029204","7256.836430896035","122.66135697055216","160.81619720120332","77.42038752812019"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","37","8616.437692188298","-2920.335271359638","2342.696208030237","120.92168179531737","140.4993663040202","122.65566436565737"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","47","26503.78701964394","5202.005632417779","9250.068000785279","193.30815587277036","220.7236823827511","83.79122095523233"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","41","17831.044947835395","8077.132169390535","8030.588679315835","122.61233937677326","160.76141773613304","77.37522484198004"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","21","-2305.3687274399517","-14428.768490363676","-27.09759777169711","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","38","9825.305134994584","-1515.7073949253072","3568.9052433694183","120.88674428062856","140.46278764343313","122.62090353391814"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","48","28436.612757460993","7408.97139276137","10087.791649180122","193.28257378170525","220.69657603435903","83.77236483948437"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","42","19056.678199994378","9684.19859886304","8803.889322398898","122.56332521589842","160.70664294725046","77.33006430830632"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","22","-1415.7821740488453","-13413.418198518433","556.5123013201642","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","39","11033.823219460213","-111.44528526883983","4794.766688038056","120.85180844656296","140.42621096564673","122.58614446686377"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","49","30369.182682209757","9615.666098744208","10925.326739713695","193.2569924748766","220.6694705982838","83.7535090533573"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","40","12241.991962385917","1292.4510774315477","6020.2805596778435","120.81687429257042","140.38963627003875","122.55138716397875"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","43","20281.821344857686","11290.717327189428","9576.738381658644","122.51431448633102","160.65187283263882","77.28490592597458"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","23","-526.1956206577388","-12398.06790667319","1140.1222004120254","88.95865533911063","101.53502918452435","58.36098990918613"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","50","32301.496801731373","11822.089759488144","11762.673275681558","193.2314119521616","220.64236607439366","83.73465359678632"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","41","13449.811380566924","2695.981712991417","7245.446875925319","120.78194181810073","140.35306355598698","122.51663162474753"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","44","21506.474416722434","12896.688401093243","10349.135878597253","122.46530718647492","160.59710739038144","77.23974969386096"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","51","34233.55512386575","14028.242384113713","12599.831260378623","193.2058322134375","220.61526246255696","83.71579846970658"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","45","22730.637449869777","14502.111867278862","11121.081834705672","122.41630331473431","160.54234661856202","77.1945956108419"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","24","363.39093273336766","-11382.717614827947","1723.7320995038867","88.95865533911063","101.53502918452435","58.36098990918613"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","42","14657.281490792964","4099.146641220112","8470.265654411865","120.747011022604","140.3164928228694","122.4818778486547"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","52","36165.35765645157","16234.123981740133","13436.800697099157","193.18025325858167","220.58815976264196","83.69694367205332"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","25","1252.9774861244741","-10367.367322982704","2307.341998595748","88.95865533911063","101.53502918452435","58.36098990918613"
